gridID	Lat	Long
2922	55.5766	-111.162
2923	55.5881	-111.084
2924	55.5995	-111.005
2925	55.6109	-110.927
2926	55.6222	-110.848
2927	55.6335	-110.77
2928	55.6447	-110.691
2929	55.6559	-110.613
2930	55.667	-110.534
2931	55.6781	-110.455
2932	55.6891	-110.376
2933	55.7	-110.298
2934	55.7109	-110.219
2935	55.7218	-110.14
2936	55.7325	-110.061
2937	55.7433	-109.982
2938	55.7539	-109.903
2939	55.7646	-109.824
2940	55.7751	-109.744
2941	55.7856	-109.665
2942	55.7961	-109.586
2943	55.8065	-109.507
2944	55.8168	-109.427
2945	55.8271	-109.348
2946	55.8373	-109.269
2971	54.8767	-115.565
2972	54.8912	-115.489
2973	54.9057	-115.414
2974	54.9201	-115.338
2975	54.9345	-115.263
2976	54.9488	-115.187
2977	54.9631	-115.112
2978	54.9773	-115.036
2979	54.9914	-114.961
2980	55.0055	-114.885
2981	55.0196	-114.809
2982	55.0336	-114.733
2983	55.0475	-114.657
2984	55.0614	-114.581
2985	55.0753	-114.505
2986	55.0891	-114.429
2987	55.1028	-114.353
2988	55.1165	-114.277
2989	55.1302	-114.2
2990	55.1437	-114.124
2991	55.1573	-114.048
2992	55.1708	-113.971
2993	55.1842	-113.895
2994	55.1976	-113.818
2995	55.2109	-113.741
2996	55.2242	-113.665
2997	55.2374	-113.588
2998	55.2506	-113.511
2999	55.2637	-113.434
3000	55.2768	-113.357
3001	55.2898	-113.281
3002	55.3027	-113.204
3003	55.3156	-113.126
3004	55.3285	-113.049
3005	55.3413	-112.972
3006	55.354	-112.895
3007	55.3667	-112.818
3008	55.3794	-112.74
3009	55.392	-112.663
3010	55.4045	-112.585
3011	55.417	-112.508
3012	55.4294	-112.43
3013	55.4418	-112.353
3014	55.4541	-112.275
3015	55.4664	-112.197
3016	55.4786	-112.12
3017	55.4907	-112.042
3018	55.5028	-111.964
3019	55.5149	-111.886
3020	55.5269	-111.808
3021	55.5388	-111.73
3022	55.5507	-111.652
3023	55.5626	-111.574
3024	55.5744	-111.496
3025	55.5861	-111.417
3026	55.5978	-111.339
3027	55.6094	-111.261
3028	55.6209	-111.182
3029	55.6325	-111.104
3030	55.6439	-111.026
3031	55.6553	-110.947
3032	55.6667	-110.868
3033	55.678	-110.79
3034	55.6892	-110.711
3035	55.7004	-110.632
3036	55.7115	-110.554
3037	55.7226	-110.475
3038	55.7336	-110.396
3039	55.7446	-110.317
3040	55.7555	-110.238
3041	55.7663	-110.159
3042	55.7771	-110.08
3043	55.7879	-110.001
3044	55.7985	-109.922
3045	55.8092	-109.842
3046	55.8198	-109.763
3047	55.8303	-109.684
3048	55.8408	-109.605
3049	55.8512	-109.525
3050	55.8615	-109.446
3051	55.8718	-109.366
3052	55.8821	-109.287
3077	54.9201	-115.59
3078	54.9347	-115.514
3079	54.9491	-115.439
3080	54.9636	-115.363
3081	54.978	-115.288
3082	54.9923	-115.212
3083	55.0066	-115.137
3084	55.0208	-115.061
3085	55.035	-114.985
3086	55.0491	-114.909
3087	55.0632	-114.833
3088	55.0772	-114.757
3089	55.0912	-114.681
3090	55.1051	-114.605
3091	55.1189	-114.529
3092	55.1328	-114.453
3093	55.1465	-114.377
3094	55.1602	-114.3
3095	55.1739	-114.224
3096	55.1875	-114.148
3097	55.201	-114.071
3098	55.2145	-113.995
3099	55.228	-113.918
3100	55.2414	-113.841
3101	55.2547	-113.765
3102	55.268	-113.688
3103	55.2813	-113.611
3104	55.2945	-113.534
3105	55.3076	-113.457
3106	55.3207	-113.38
3107	55.3337	-113.303
3108	55.3467	-113.226
3109	55.3596	-113.149
3110	55.3725	-113.072
3111	55.3853	-112.995
3112	55.3981	-112.917
3113	55.4108	-112.84
3114	55.4234	-112.762
3115	55.436	-112.685
3116	55.4486	-112.607
3117	55.4611	-112.53
3118	55.4735	-112.452
3119	55.4859	-112.375
3120	55.4982	-112.297
3121	55.5105	-112.219
3122	55.5228	-112.141
3123	55.5349	-112.063
3124	55.5471	-111.985
3125	55.5591	-111.907
3126	55.5711	-111.829
3127	55.5831	-111.751
3128	55.595	-111.673
3129	55.6069	-111.595
3130	55.6187	-111.516
3131	55.6304	-111.438
3132	55.6421	-111.36
3133	55.6537	-111.281
3134	55.6653	-111.203
3135	55.6768	-111.124
3136	55.6883	-111.046
3137	55.6997	-110.967
3138	55.7111	-110.889
3139	55.7224	-110.81
3140	55.7337	-110.731
3141	55.7448	-110.652
3142	55.756	-110.573
3143	55.7671	-110.494
3144	55.7781	-110.415
3145	55.7891	-110.336
3146	55.8	-110.257
3147	55.8109	-110.178
3148	55.8217	-110.099
3149	55.8325	-110.02
3150	55.8432	-109.941
3151	55.8538	-109.861
3152	55.8644	-109.782
3153	55.8749	-109.703
3154	55.8854	-109.623
3155	55.8958	-109.544
3156	55.9062	-109.464
3157	55.9165	-109.385
3158	55.9268	-109.305
3183	54.9635	-115.615
3184	54.9781	-115.54
3185	54.9926	-115.464
3186	55.007	-115.389
3187	55.0214	-115.313
3188	55.0358	-115.237
3189	55.0501	-115.161
3190	55.0643	-115.086
3191	55.0785	-115.01
3192	55.0927	-114.934
3193	55.1067	-114.858
3194	55.1208	-114.782
3195	55.1348	-114.706
3196	55.1487	-114.63
3197	55.1626	-114.553
3198	55.1764	-114.477
3199	55.1902	-114.401
3200	55.2039	-114.324
3201	55.2176	-114.248
3202	55.2312	-114.171
3203	55.2448	-114.095
3204	55.2583	-114.018
3205	55.2718	-113.942
3206	55.2852	-113.865
3207	55.2986	-113.788
3208	55.3119	-113.711
3209	55.3251	-113.634
3210	55.3383	-113.557
3211	55.3515	-113.48
3212	55.3646	-113.403
3213	55.3776	-113.326
3214	55.3906	-113.249
3215	55.4036	-113.172
3216	55.4165	-113.094
3217	55.4293	-113.017
3218	55.4421	-112.94
3219	55.4548	-112.862
3220	55.4675	-112.785
3221	55.4801	-112.707
3222	55.4927	-112.63
3223	55.5052	-112.552
3224	55.5176	-112.474
3225	55.53	-112.396
3226	55.5424	-112.319
3227	55.5547	-112.241
3228	55.5669	-112.163
3229	55.5791	-112.085
3230	55.5913	-112.007
3231	55.6034	-111.929
3232	55.6154	-111.85
3233	55.6274	-111.772
3234	55.6393	-111.694
3235	55.6512	-111.616
3236	55.663	-111.537
3237	55.6747	-111.459
3238	55.6864	-111.38
3239	55.6981	-111.302
3240	55.7097	-111.223
3241	55.7212	-111.145
3242	55.7327	-111.066
3243	55.7441	-110.987
3244	55.7555	-110.909
3245	55.7668	-110.83
3246	55.7781	-110.751
3247	55.7893	-110.672
3248	55.8005	-110.593
3249	55.8116	-110.514
3250	55.8226	-110.435
3251	55.8336	-110.356
3252	55.8446	-110.277
3253	55.8554	-110.198
3254	55.8663	-110.118
3255	55.877	-110.039
3256	55.8878	-109.96
3257	55.8984	-109.88
3258	55.909	-109.801
3259	55.9196	-109.721
3260	55.9301	-109.642
3261	55.9405	-109.562
3262	55.9509	-109.483
3263	55.9612	-109.403
3264	55.9715	-109.323
3289	55.0069	-115.64
3290	55.0215	-115.565
3291	55.036	-115.489
3292	55.0505	-115.414
3293	55.0649	-115.338
3294	55.0793	-115.262
3295	55.0936	-115.186
3296	55.1078	-115.11
3297	55.1221	-115.035
3298	55.1362	-114.959
3299	55.1503	-114.882
3300	55.1644	-114.806
3301	55.1784	-114.73
3302	55.1923	-114.654
3303	55.2062	-114.578
3304	55.2201	-114.501
3305	55.2339	-114.425
3306	55.2476	-114.348
3307	55.2613	-114.272
3308	55.275	-114.195
3309	55.2886	-114.119
3310	55.3021	-114.042
3311	55.3156	-113.965
3312	55.329	-113.888
3313	55.3424	-113.811
3314	55.3557	-113.735
3315	55.369	-113.658
3316	55.3822	-113.581
3317	55.3954	-113.503
3318	55.4085	-113.426
3319	55.4216	-113.349
3320	55.4346	-113.272
3321	55.4475	-113.194
3322	55.4604	-113.117
3323	55.4733	-113.04
3324	55.4861	-112.962
3325	55.4988	-112.885
3326	55.5115	-112.807
3327	55.5242	-112.729
3328	55.5367	-112.652
3329	55.5493	-112.574
3330	55.5618	-112.496
3331	55.5742	-112.418
3332	55.5865	-112.34
3333	55.5989	-112.262
3334	55.6111	-112.184
3335	55.6233	-112.106
3336	55.6355	-112.028
3337	55.6476	-111.95
3338	55.6596	-111.872
3339	55.6716	-111.793
3340	55.6836	-111.715
3341	55.6954	-111.637
3342	55.7073	-111.558
3343	55.7191	-111.48
3344	55.7308	-111.401
3345	55.7424	-111.323
3346	55.7541	-111.244
3347	55.7656	-111.165
3348	55.7771	-111.086
3349	55.7886	-111.008
3350	55.7999	-110.929
3351	55.8113	-110.85
3352	55.8226	-110.771
3353	55.8338	-110.692
3354	55.845	-110.613
3355	55.8561	-110.534
3356	55.8672	-110.455
3357	55.8782	-110.375
3358	55.8891	-110.296
3359	55.9	-110.217
3360	55.9109	-110.137
3361	55.9216	-110.058
3362	55.9324	-109.979
3363	55.943	-109.899
3364	55.9537	-109.82
3365	55.9642	-109.74
3366	55.9747	-109.66
3367	55.9852	-109.581
3368	55.9956	-109.501
3369	56.0059	-109.421
3370	56.0162	-109.341
3395	55.0503	-115.666
3396	55.0649	-115.59
3397	55.0794	-115.515
3398	55.0939	-115.439
3399	55.1084	-115.363
3400	55.1227	-115.287
3401	55.1371	-115.211
3402	55.1514	-115.135
3403	55.1656	-115.059
3404	55.1798	-114.983
3405	55.1939	-114.907
3406	55.208	-114.831
3407	55.222	-114.755
3408	55.236	-114.678
3409	55.2499	-114.602
3410	55.2638	-114.525
3411	55.2776	-114.449
3412	55.2913	-114.372
3413	55.305	-114.296
3414	55.3187	-114.219
3415	55.3323	-114.142
3416	55.3459	-114.066
3417	55.3594	-113.989
3418	55.3728	-113.912
3419	55.3862	-113.835
3420	55.3996	-113.758
3421	55.4129	-113.681
3422	55.4261	-113.604
3423	55.4393	-113.527
3424	55.4524	-113.449
3425	55.4655	-113.372
3426	55.4785	-113.295
3427	55.4915	-113.217
3428	55.5044	-113.14
3429	55.5173	-113.062
3430	55.5301	-112.985
3431	55.5429	-112.907
3432	55.5556	-112.829
3433	55.5682	-112.752
3434	55.5808	-112.674
3435	55.5934	-112.596
3436	55.6059	-112.518
3437	55.6183	-112.44
3438	55.6307	-112.362
3439	55.643	-112.284
3440	55.6553	-112.206
3441	55.6675	-112.128
3442	55.6797	-112.05
3443	55.6918	-111.971
3444	55.7039	-111.893
3445	55.7159	-111.815
3446	55.7278	-111.736
3447	55.7397	-111.658
3448	55.7516	-111.579
3449	55.7634	-111.501
3450	55.7751	-111.422
3451	55.7868	-111.343
3452	55.7984	-111.264
3453	55.81	-111.186
3454	55.8215	-111.107
3455	55.833	-111.028
3456	55.8444	-110.949
3457	55.8557	-110.87
3458	55.867	-110.791
3459	55.8783	-110.712
3460	55.8895	-110.633
3461	55.9006	-110.553
3462	55.9117	-110.474
3463	55.9227	-110.395
3464	55.9337	-110.316
3465	55.9446	-110.236
3466	55.9554	-110.157
3467	55.9662	-110.077
3468	55.977	-109.998
3469	55.9877	-109.918
3470	55.9983	-109.839
3471	56.0089	-109.759
3472	56.0194	-109.679
3473	56.0299	-109.599
3474	56.0403	-109.52
3475	56.0506	-109.44
3476	56.0609	-109.36
3501	55.0937	-115.691
3502	55.1083	-115.616
3503	55.1229	-115.54
3504	55.1374	-115.464
3505	55.1518	-115.388
3506	55.1662	-115.312
3507	55.1806	-115.236
3508	55.1949	-115.16
3509	55.2091	-115.084
3510	55.2233	-115.008
3511	55.2375	-114.932
3512	55.2516	-114.855
3513	55.2656	-114.779
3514	55.2796	-114.703
3515	55.2935	-114.626
3516	55.3074	-114.55
3517	55.3213	-114.473
3518	55.335	-114.397
3519	55.3488	-114.32
3520	55.3624	-114.243
3521	55.3761	-114.166
3522	55.3896	-114.089
3523	55.4032	-114.012
3524	55.4166	-113.935
3525	55.43	-113.858
3526	55.4434	-113.781
3527	55.4567	-113.704
3528	55.47	-113.627
3529	55.4832	-113.55
3530	55.4963	-113.472
3531	55.5094	-113.395
3532	55.5225	-113.318
3533	55.5355	-113.24
3534	55.5484	-113.163
3535	55.5613	-113.085
3536	55.5741	-113.007
3537	55.5869	-112.93
3538	55.5996	-112.852
3539	55.6123	-112.774
3540	55.6249	-112.696
3541	55.6375	-112.618
3542	55.65	-112.54
3543	55.6624	-112.462
3544	55.6748	-112.384
3545	55.6872	-112.306
3546	55.6995	-112.228
3547	55.7117	-112.149
3548	55.7239	-112.071
3549	55.736	-111.993
3550	55.7481	-111.914
3551	55.7601	-111.836
3552	55.7721	-111.757
3553	55.784	-111.679
3554	55.7959	-111.6
3555	55.8077	-111.521
3556	55.8195	-111.443
3557	55.8312	-111.364
3558	55.8428	-111.285
3559	55.8544	-111.206
3560	55.8659	-111.127
3561	55.8774	-111.048
3562	55.8888	-110.969
3563	55.9002	-110.89
3564	55.9115	-110.811
3565	55.9228	-110.732
3566	55.934	-110.653
3567	55.9451	-110.573
3568	55.9562	-110.494
3569	55.9672	-110.415
3570	55.9782	-110.335
3571	55.9891	-110.256
3572	56.0	-110.176
3573	56.0108	-110.097
3574	56.0216	-110.017
3575	56.0323	-109.937
3576	56.0429	-109.857
3577	56.0535	-109.778
3578	56.0641	-109.698
3579	56.0746	-109.618
3580	56.085	-109.538
3581	56.0954	-109.458
3582	56.1057	-109.378
3607	55.1371	-115.717
3608	55.1517	-115.641
3609	55.1663	-115.565
3610	55.1808	-115.489
3611	55.1953	-115.413
3612	55.2097	-115.337
3613	55.2241	-115.261
3614	55.2384	-115.185
3615	55.2527	-115.109
3616	55.2669	-115.033
3617	55.281	-114.957
3618	55.2952	-114.88
3619	55.3092	-114.804
3620	55.3232	-114.727
3621	55.3372	-114.651
3622	55.3511	-114.574
3623	55.3649	-114.497
3624	55.3787	-114.421
3625	55.3925	-114.344
3626	55.4062	-114.267
3627	55.4198	-114.19
3628	55.4334	-114.113
3629	55.447	-114.036
3630	55.4604	-113.959
3631	55.4739	-113.882
3632	55.4873	-113.805
3633	55.5006	-113.728
3634	55.5139	-113.65
3635	55.5271	-113.573
3636	55.5402	-113.496
3637	55.5534	-113.418
3638	55.5664	-113.341
3639	55.5794	-113.263
3640	55.5924	-113.185
3641	55.6053	-113.108
3642	55.6181	-113.03
3643	55.6309	-112.952
3644	55.6437	-112.874
3645	55.6564	-112.796
3646	55.669	-112.718
3647	55.6816	-112.64
3648	55.6941	-112.562
3649	55.7066	-112.484
3650	55.719	-112.406
3651	55.7314	-112.328
3652	55.7437	-112.249
3653	55.7559	-112.171
3654	55.7681	-112.093
3655	55.7803	-112.014
3656	55.7924	-111.936
3657	55.8044	-111.857
3658	55.8164	-111.779
3659	55.8283	-111.7
3660	55.8402	-111.621
3661	55.852	-111.542
3662	55.8638	-111.464
3663	55.8755	-111.385
3664	55.8872	-111.306
3665	55.8988	-111.227
3666	55.9103	-111.148
3667	55.9218	-111.069
3668	55.9332	-110.99
3669	55.9446	-110.91
3670	55.956	-110.831
3671	55.9672	-110.752
3672	55.9785	-110.673
3673	55.9896	-110.593
3674	56.0007	-110.514
3675	56.0118	-110.434
3676	56.0228	-110.355
3677	56.0337	-110.275
3678	56.0446	-110.195
3679	56.0554	-110.116
3680	56.0662	-110.036
3681	56.0769	-109.956
3682	56.0876	-109.876
3683	56.0982	-109.797
3684	56.1087	-109.717
3685	56.1192	-109.637
3686	56.1297	-109.557
3687	56.1401	-109.477
3688	56.1504	-109.397
3711	55.1805	-115.743
3712	55.1951	-115.667
3713	55.2097	-115.591
3714	55.2243	-115.515
3715	55.2388	-115.439
3716	55.2532	-115.363
3717	55.2676	-115.287
3718	55.2819	-115.21
3719	55.2962	-115.134
3720	55.3104	-115.058
3721	55.3246	-114.981
3722	55.3388	-114.905
3723	55.3528	-114.828
3724	55.3669	-114.752
3725	55.3808	-114.675
3726	55.3948	-114.598
3727	55.4086	-114.522
3728	55.4224	-114.445
3729	55.4362	-114.368
3730	55.4499	-114.291
3731	55.4636	-114.214
3732	55.4772	-114.137
3733	55.4907	-114.06
3734	55.5042	-113.983
3735	55.5177	-113.906
3736	55.5311	-113.828
3737	55.5444	-113.751
3738	55.5577	-113.674
3739	55.571	-113.596
3740	55.5842	-113.519
3741	55.5973	-113.441
3742	55.6104	-113.364
3743	55.6234	-113.286
3744	55.6364	-113.208
3745	55.6493	-113.13
3746	55.6621	-113.053
3747	55.675	-112.975
3748	55.6877	-112.897
3749	55.7004	-112.819
3750	55.7131	-112.741
3751	55.7257	-112.663
3752	55.7382	-112.584
3753	55.7507	-112.506
3754	55.7631	-112.428
3755	55.7755	-112.35
3756	55.7878	-112.271
3757	55.8001	-112.193
3758	55.8123	-112.114
3759	55.8245	-112.036
3760	55.8366	-111.957
3761	55.8487	-111.878
3762	55.8607	-111.8
3763	55.8726	-111.721
3764	55.8845	-111.642
3765	55.8964	-111.563
3766	55.9081	-111.484
3767	55.9199	-111.405
3768	55.9315	-111.326
3769	55.9432	-111.247
3770	55.9547	-111.168
3771	55.9662	-111.089
3772	55.9777	-111.01
3773	55.9891	-110.931
3774	56.0004	-110.851
3775	56.0117	-110.772
3776	56.0229	-110.692
3777	56.0341	-110.613
3778	56.0452	-110.533
3779	56.0563	-110.454
3780	56.0673	-110.374
3781	56.0783	-110.295
3782	56.0892	-110.215
3783	56.1	-110.135
3784	56.1108	-110.055
3785	56.1215	-109.975
3786	56.1322	-109.896
3787	56.1428	-109.816
3788	56.1534	-109.736
3789	56.1639	-109.656
3790	56.1744	-109.575
3791	56.1848	-109.495
3792	56.1951	-109.415
3793	56.2054	-109.335
3794	56.2156	-109.255
3817	55.2239	-115.768
3818	55.2385	-115.692
3819	55.2531	-115.616
3820	55.2677	-115.54
3821	55.2822	-115.464
3822	55.2967	-115.388
3823	55.3111	-115.312
3824	55.3254	-115.235
3825	55.3397	-115.159
3826	55.354	-115.083
3827	55.3682	-115.006
3828	55.3823	-114.93
3829	55.3964	-114.853
3830	55.4105	-114.776
3831	55.4245	-114.7
3832	55.4384	-114.623
3833	55.4523	-114.546
3834	55.4661	-114.469
3835	55.4799	-114.392
3836	55.4937	-114.315
3837	55.5073	-114.238
3838	55.521	-114.161
3839	55.5345	-114.084
3840	55.5481	-114.007
3841	55.5615	-113.929
3842	55.5749	-113.852
3843	55.5883	-113.775
3844	55.6016	-113.697
3845	55.6149	-113.62
3846	55.6281	-113.542
3847	55.6412	-113.464
3848	55.6543	-113.387
3849	55.6674	-113.309
3850	55.6803	-113.231
3851	55.6933	-113.153
3852	55.7062	-113.075
3853	55.719	-112.997
3854	55.7318	-112.919
3855	55.7445	-112.841
3856	55.7572	-112.763
3857	55.7698	-112.685
3858	55.7823	-112.607
3859	55.7948	-112.528
3860	55.8073	-112.45
3861	55.8197	-112.372
3862	55.832	-112.293
3863	55.8443	-112.215
3864	55.8566	-112.136
3865	55.8687	-112.057
3866	55.8809	-111.979
3867	55.8929	-111.9
3868	55.9049	-111.821
3869	55.9169	-111.742
3870	55.9288	-111.663
3871	55.9407	-111.584
3872	55.9525	-111.505
3873	55.9642	-111.426
3874	55.9759	-111.347
3875	55.9875	-111.268
3876	55.9991	-111.189
3877	56.0106	-111.11
3878	56.0221	-111.03
3879	56.0335	-110.951
3880	56.0449	-110.871
3881	56.0562	-110.792
3882	56.0674	-110.713
3883	56.0786	-110.633
3884	56.0898	-110.553
3885	56.1008	-110.474
3886	56.1119	-110.394
3887	56.1228	-110.314
3888	56.1338	-110.234
3889	56.1446	-110.155
3890	56.1554	-110.075
3891	56.1662	-109.995
3892	56.1769	-109.915
3893	56.1875	-109.835
3894	56.1981	-109.754
3895	56.2086	-109.674
3896	56.2191	-109.594
3897	56.2295	-109.514
3898	56.2398	-109.434
3899	56.2501	-109.353
3900	56.2604	-109.273
3923	55.2672	-115.794
3924	55.2819	-115.718
3925	55.2966	-115.642
3926	55.3111	-115.566
3927	55.3257	-115.49
3928	55.3401	-115.413
3929	55.3546	-115.337
3930	55.3689	-115.261
3931	55.3833	-115.184
3932	55.3975	-115.108
3933	55.4118	-115.031
3934	55.4259	-114.954
3935	55.44	-114.878
3936	55.4541	-114.801
3937	55.4681	-114.724
3938	55.4821	-114.647
3939	55.496	-114.571
3940	55.5098	-114.494
3941	55.5236	-114.417
3942	55.5374	-114.339
3943	55.5511	-114.262
3944	55.5647	-114.185
3945	55.5783	-114.108
3946	55.5919	-114.03
3947	55.6053	-113.953
3948	55.6188	-113.876
3949	55.6322	-113.798
3950	55.6455	-113.721
3951	55.6588	-113.643
3952	55.672	-113.565
3953	55.6851	-113.488
3954	55.6983	-113.41
3955	55.7113	-113.332
3956	55.7243	-113.254
3957	55.7373	-113.176
3958	55.7502	-113.098
3959	55.763	-113.02
3960	55.7758	-112.942
3961	55.7886	-112.864
3962	55.8012	-112.786
3963	55.8139	-112.707
3964	55.8264	-112.629
3965	55.839	-112.55
3966	55.8514	-112.472
3967	55.8638	-112.394
3968	55.8762	-112.315
3969	55.8885	-112.236
3970	55.9008	-112.158
3971	55.913	-112.079
3972	55.9251	-112.0
3973	55.9372	-111.921
3974	55.9492	-111.842
3975	55.9612	-111.764
3976	55.9731	-111.685
3977	55.985	-111.605
3978	55.9968	-111.526
3979	56.0086	-111.447
3980	56.0203	-111.368
3981	56.0319	-111.289
3982	56.0435	-111.209
3983	56.0551	-111.13
3984	56.0665	-111.051
3985	56.078	-110.971
3986	56.0894	-110.892
3987	56.1007	-110.812
3988	56.1119	-110.733
3989	56.1231	-110.653
3990	56.1343	-110.573
3991	56.1454	-110.493
3992	56.1564	-110.414
3993	56.1674	-110.334
3994	56.1783	-110.254
3995	56.1892	-110.174
3996	56.2	-110.094
3997	56.2108	-110.014
3998	56.2215	-109.934
3999	56.2322	-109.854
4000	56.2428	-109.773
4001	56.2533	-109.693
4002	56.2638	-109.613
4003	56.2742	-109.533
4004	56.2846	-109.452
4005	56.2949	-109.372
4006	56.3051	-109.291
4029	55.3106	-115.82
4030	55.3253	-115.744
4031	55.34	-115.667
4032	55.3546	-115.591
4033	55.3691	-115.515
4034	55.3836	-115.439
4035	55.3981	-115.362
4036	55.4125	-115.286
4037	55.4268	-115.209
4038	55.4411	-115.133
4039	55.4553	-115.056
4040	55.4695	-114.979
4041	55.4837	-114.903
4042	55.4977	-114.826
4043	55.5118	-114.749
4044	55.5257	-114.672
4045	55.5397	-114.595
4046	55.5535	-114.518
4047	55.5674	-114.441
4048	55.5811	-114.364
4049	55.5948	-114.286
4050	55.6085	-114.209
4051	55.6221	-114.132
4052	55.6357	-114.054
4053	55.6492	-113.977
4054	55.6626	-113.899
4055	55.676	-113.822
4056	55.6894	-113.744
4057	55.7026	-113.666
4058	55.7159	-113.589
4059	55.7291	-113.511
4060	55.7422	-113.433
4061	55.7553	-113.355
4062	55.7683	-113.277
4063	55.7813	-113.199
4064	55.7942	-113.121
4065	55.807	-113.043
4066	55.8199	-112.965
4067	55.8326	-112.886
4068	55.8453	-112.808
4069	55.858	-112.73
4070	55.8706	-112.651
4071	55.8831	-112.573
4072	55.8956	-112.494
4073	55.908	-112.416
4074	55.9204	-112.337
4075	55.9327	-112.258
4076	55.945	-112.179
4077	55.9572	-112.101
4078	55.9693	-112.022
4079	55.9815	-111.943
4080	55.9935	-111.864
4081	56.0055	-111.785
4082	56.0174	-111.706
4083	56.0293	-111.627
4084	56.0412	-111.547
4085	56.0529	-111.468
4086	56.0647	-111.389
4087	56.0763	-111.31
4088	56.0879	-111.23
4089	56.0995	-111.151
4090	56.111	-111.071
4091	56.1224	-110.992
4092	56.1338	-110.912
4093	56.1451	-110.832
4094	56.1564	-110.753
4095	56.1677	-110.673
4096	56.1788	-110.593
4097	56.1899	-110.513
4098	56.201	-110.433
4099	56.212	-110.353
4100	56.2229	-110.273
4101	56.2338	-110.193
4102	56.2447	-110.113
4103	56.2554	-110.033
4104	56.2662	-109.953
4105	56.2768	-109.873
4106	56.2874	-109.792
4107	56.298	-109.712
4108	56.3085	-109.632
4109	56.3189	-109.551
4110	56.3293	-109.471
4111	56.3396	-109.39
4112	56.3499	-109.31
4133	55.354	-115.846
4134	55.3687	-115.769
4135	55.3834	-115.693
4136	55.398	-115.617
4137	55.4126	-115.541
4138	55.4271	-115.464
4139	55.4416	-115.388
4140	55.456	-115.311
4141	55.4703	-115.234
4142	55.4846	-115.158
4143	55.4989	-115.081
4144	55.5131	-115.004
4145	55.5273	-114.927
4146	55.5414	-114.851
4147	55.5554	-114.774
4148	55.5694	-114.697
4149	55.5833	-114.62
4150	55.5972	-114.542
4151	55.6111	-114.465
4152	55.6249	-114.388
4153	55.6386	-114.311
4154	55.6523	-114.233
4155	55.6659	-114.156
4156	55.6795	-114.078
4157	55.693	-114.001
4158	55.7065	-113.923
4159	55.7199	-113.845
4160	55.7332	-113.768
4161	55.7465	-113.69
4162	55.7598	-113.612
4163	55.773	-113.534
4164	55.7861	-113.456
4165	55.7992	-113.378
4166	55.8123	-113.3
4167	55.8253	-113.222
4168	55.8382	-113.144
4169	55.8511	-113.066
4170	55.8639	-112.987
4171	55.8767	-112.909
4172	55.8894	-112.831
4173	55.9021	-112.752
4174	55.9147	-112.674
4175	55.9272	-112.595
4176	55.9397	-112.516
4177	55.9522	-112.438
4178	55.9646	-112.359
4179	55.9769	-112.28
4180	55.9892	-112.201
4181	56.0014	-112.122
4182	56.0136	-112.043
4183	56.0257	-111.964
4184	56.0378	-111.885
4185	56.0498	-111.806
4186	56.0617	-111.727
4187	56.0737	-111.648
4188	56.0855	-111.569
4189	56.0973	-111.489
4190	56.109	-111.41
4191	56.1207	-111.33
4192	56.1323	-111.251
4193	56.1439	-111.171
4194	56.1554	-111.092
4195	56.1669	-111.012
4196	56.1783	-110.932
4197	56.1896	-110.853
4198	56.2009	-110.773
4199	56.2122	-110.693
4200	56.2233	-110.613
4201	56.2345	-110.533
4202	56.2455	-110.453
4203	56.2566	-110.373
4204	56.2675	-110.293
4205	56.2784	-110.213
4206	56.2893	-110.133
4207	56.3001	-110.052
4208	56.3108	-109.972
4209	56.3215	-109.892
4210	56.3321	-109.811
4211	56.3427	-109.731
4212	56.3532	-109.651
4213	56.3636	-109.57
4214	56.374	-109.489
4215	56.3844	-109.409
4216	56.3946	-109.328
4237	55.3974	-115.871
4238	55.4121	-115.795
4239	55.4268	-115.719
4240	55.4414	-115.643
4241	55.456	-115.566
4242	55.4706	-115.49
4243	55.4851	-115.413
4244	55.4995	-115.336
4245	55.5139	-115.26
4246	55.5282	-115.183
4247	55.5425	-115.106
4248	55.5567	-115.029
4249	55.5709	-114.952
4250	55.585	-114.875
4251	55.599	-114.798
4252	55.6131	-114.721
4253	55.627	-114.644
4254	55.6409	-114.567
4255	55.6548	-114.49
4256	55.6686	-114.412
4257	55.6823	-114.335
4258	55.696	-114.257
4259	55.7097	-114.18
4260	55.7233	-114.102
4261	55.7368	-114.025
4262	55.7503	-113.947
4263	55.7637	-113.869
4264	55.7771	-113.791
4265	55.7904	-113.714
4266	55.8037	-113.636
4267	55.8169	-113.558
4268	55.8301	-113.48
4269	55.8432	-113.401
4270	55.8563	-113.323
4271	55.8693	-113.245
4272	55.8822	-113.167
4273	55.8951	-113.088
4274	55.908	-113.01
4275	55.9207	-112.932
4276	55.9335	-112.853
4277	55.9462	-112.775
4278	55.9588	-112.696
4279	55.9714	-112.617
4280	55.9839	-112.539
4281	55.9963	-112.46
4282	56.0087	-112.381
4283	56.0211	-112.302
4284	56.0334	-112.223
4285	56.0457	-112.144
4286	56.0578	-112.065
4287	56.07	-111.986
4288	56.0821	-111.907
4289	56.0941	-111.828
4290	56.1061	-111.748
4291	56.118	-111.669
4292	56.1298	-111.59
4293	56.1416	-111.51
4294	56.1534	-111.431
4295	56.1651	-111.351
4296	56.1767	-111.272
4297	56.1883	-111.192
4298	56.1999	-111.112
4299	56.2113	-111.033
4300	56.2227	-110.953
